transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name
T08307,U129,2021-08-27,Expense,Food,52,Cash,Bangalore,N/A,2021,8,August
T06238,U036,2022-05-28,Expense,Food,1143,Cash,Bangalore,Grocery shopping late,2022,5,May
T00190,U138,2022-07-19,Expense,Others,196,UPI,Ahmedabad,Doctor visit,2022,7,July
T10388,U082,2020-11-05,Expense,Food,605,Bank Transfer,Hyderabad,Uber to office,2020,11,November
T03146,U112,2021-11-04,Expense,Rent,2257,Card,Lucknow,Monthly rent,2021,11,November
T11538,U017,2020-05-25,Expense,Food,225,Cash,Kolkata,Uber to office,2020,5,May
T03339,U095,2020-01-10,Expense,Food,2607,Cash,Hyderabad,N/A,2020,1,January
T05398,U156,2022-07-10,Expense,Rent,995,UPI,Kolkata,Paid electricity bill,2022,7,July
T06166,U089,2021-10-10,Income,Bonus,60229,Bank Transfer,Bangalore,N/A,2021,10,October
T01569,U183,2022-08-06,Expense,Utilities,178,UPI,Lucknow,Gift cash,2022,8,August
T04651,U162,2020-09-23,Expense,Food,48,Cash,Jaipur,Paid electricity bill,2020,9,September
T10474,U028,2019-11-11,Expense,Travel,330,Bank Transfer,Kolkata,Gift,2019,11,November
T02663,U141,2019-03-26,Expense,Food,245,Cash,Bangalore,N/A,2019,3,March
T07250,U123,2019-08-22,Expense,Food,215,Bank Transfer,Pune,Course fee via app,2019,8,August
T10781,U048,2019-05-21,Expense,Rent,9053,Bank Transfer,Lucknow,Salary cash,2019,5,May
T05868,U053,2021-07-01,Expense,Travel,1017,Cash,Bangalore,N/A,2021,7,July
T03118,U178,2019-11-23,Expense,Travel,76,Cash,Lucknow,Course fee cash,2019,11,November
T08607,U057,2019-05-22,Income,Salary,41265,Cash,Hyderabad,Course fee,2019,5,May
T11924,U094,2019-03-24,Expense,Food,184,Cash,Jaipur,Grocery shopping,2019,3,March
T12020,U092,2020-07-27,Expense,Entertainment,657,UPI,Kolkata,N/A,2020,7,July
T08152,U132,2019-01-19,Income,Other Income,66818,UPI,Mumbai,Uber to office,2019,1,January
T11308,U064,2022-01-27,Expense,Food,572,UPI,Lucknow,N/A,2022,1,January
T11746,U127,2019-04-13,Expense,Entertainment,393,Card,Kolkata,N/A,2019,4,April
T08836,U122,2020-08-08,Expense,Entertainment,595,UPI,Mumbai,N/A,2020,8,August
T02163,U155,2020-07-07,Expense,Others,575,UPI,Jaipur,Gift,2020,7,July
T04679,U017,2021-04-19,Income,Salary,65717,Card,Pune,Gift,2021,4,April
T08856,U082,2021-01-24,Expense,Food,55,UPI,Chennai,N/A,2021,1,January
T05200,U191,2021-07-26,Expense,Food,1383,Card,Pune,Uber to office,2021,7,July
T06029,U114,2022-07-26,Expense,Entertainment,162,Cash,Unknown,Netflix subscription,2022,7,July
T08933,U118,2020-04-12,Expense,Rent,346,UPI,Pune,Grocery shopping,2020,4,April
T12743,U030,2022-04-06,Expense,Education,992,Card,Delhi,Course fee,2022,4,April
T08013,U005,2020-12-05,Expense,Rent,818,UPI,Delhi,N/A,2020,12,December
T08899,U138,2022-01-28,Income,Other Income,48517,Bank Transfer,Bangalore,N/A,2022,1,January
T06934,U112,2019-10-01,Expense,Food,539,Bank Transfer,Lucknow,N/A,2019,10,October
T00501,U115,2020-04-13,Expense,Food,610,Cash,Kolkata,Grocery shopping,2020,4,April
T03126,U033,2022-04-24,Income,Bonus,70793,Cash,Bangalore,N/A,2022,4,April
T12624,U107,2021-02-28,Expense,Others,193,Bank Transfer,Chennai,Gift,2021,2,February
T11942,U038,2022-11-06,Expense,Food,599,Cash,Pune,Grocery shopping,2022,11,November
T04780,U128,2019-02-28,Expense,Travel,1265,Cash,Jaipur,Paid electricity bill,2019,2,February
T04761,U164,2019-09-29,Expense,Others,2684,Cash,Pune,N/A,2019,9,September
T01930,U087,2022-10-16,Expense,Entertainment,5381,Card,Chennai,Salary,2022,10,October
T08545,U100,2020-07-02,Expense,Food,8962,UPI,Chennai,Course fee late,2020,7,July
T10447,U182,2019-03-09,Expense,Food,581,Cash,Ahmedabad,Netflix subscription,2019,3,March
T03428,U165,2021-09-13,Expense,Education,202,Card,Kolkata,N/A,2021,9,September
T01220,U145,2022-03-19,Expense,Health,1090,Cash,Pune,Grocery shopping via app,2022,3,March
T13020,U118,2019-05-05,Expense,Food,110,UPI,Pune,Paid electricity bill,2019,5,May
T05683,U142,2020-03-27,Income,Other Income,63159,UPI,Ahmedabad,Course fee,2020,3,March
T10222,U086,2020-01-14,Expense,Rent,514,Bank Transfer,Lucknow,Uber to office,2020,1,January
T14785,U126,2020-03-26,Expense,Food,344,UPI,Lucknow,Course fee cash,2020,3,March
T14897,U094,2021-04-08,Expense,Food,1848,UPI,Hyderabad,Salary,2021,4,April
T11175,U119,2021-11-30,Income,Bonus,64461,Bank Transfer,Ahmedabad,Grocery shopping,2021,11,November
T08517,U100,2022-07-26,Income,Other Income,45697,Cash,Kolkata,Salary via app,2022,7,July
T03044,U116,2020-02-11,Expense,Others,2206,Card,Hyderabad,Paid electricity bill via app,2020,2,February
T05680,U167,2020-05-02,Income,Salary,51477,Unknown,Bangalore,Netflix subscription,2020,5,May
T00607,U005,2019-12-29,Expense,Entertainment,591,Cash,Mumbai,Salary,2019,12,December
T14287,U046,2022-06-27,Expense,Food,672,Bank Transfer,Lucknow,N/A,2022,6,June
T02250,U039,2020-08-20,Expense,Food,114,Bank Transfer,Chennai,Uber to office,2020,8,August
T06052,U016,2019-11-24,Expense,Entertainment,966,Card,Kolkata,Netflix subscription,2019,11,November
T13442,U036,2021-06-24,Income,Other Income,61018,Cash,Bangalore,Doctor visit,2021,6,June
T01883,U109,2021-11-29,Expense,Rent,177,Bank Transfer,Jaipur,Netflix subscription,2021,11,November
T14210,U107,2019-11-21,Expense,Food,746,Cash,Pune,N/A,2019,11,November
T03204,U021,2019-05-23,Income,Bonus,78143,Card,Chennai,Dinner at resto,2019,5,May
T10349,U071,2019-09-15,Expense,Entertainment,348,Cash,Lucknow,Netflix subscription,2019,9,September
T09102,U104,2019-07-27,Expense,Food,923,Bank Transfer,Bangalore,Course fee,2019,7,July
T13943,U056,2022-12-06,Expense,Rent,774,Cash,Hyderabad,Gift cash,2022,12,December
T11402,U125,2019-01-07,Expense,Utilities,525,Bank Transfer,Jaipur,Dinner at resto,2019,1,January
T07124,U034,2021-11-10,Income,Salary,58848,Cash,Hyderabad,Netflix subscription,2021,11,November
T04565,U179,2022-09-15,Expense,Entertainment,222,Bank Transfer,Ahmedabad,Uber to office cash,2022,9,September
T14574,U170,2022-03-28,Expense,Rent,239,Bank Transfer,Ahmedabad,Course fee cash,2022,3,March
T01495,U162,2020-02-10,Expense,Rent,165,Card,Hyderabad,Paid electricity bill,2020,2,February
T11104,U075,2020-07-05,Expense,Food,1316,Card,Delhi,Grocery shopping via app,2020,7,July
T07678,U140,2019-05-14,Expense,Others,841,Cash,Bangalore,Dinner at resto via app,2019,5,May
T12430,U183,2021-05-27,Expense,Rent,227,UPI,Kolkata,N/A,2021,5,May
T03863,U019,2020-10-24,Expense,Savings,464,Card,Lucknow,Gift via app,2020,10,October
T00326,U116,2019-03-25,Income,Bonus,68079,Card,Pune,Dinner at resto via app,2019,3,March
T10968,U029,2022-11-28,Expense,Education,181,Cash,Chennai,Netflix subscription,2022,11,November
T05532,U083,2021-11-27,Expense,Entertainment,1463,UPI,Lucknow,Doctor visit cash,2021,11,November
T04203,U040,2021-09-12,Expense,Rent,183,Card,Mumbai,Netflix subscription,2021,9,September
T09933,U064,2019-10-29,Income,Salary,57333,Cash,Kolkata,Monthly rent,2019,10,October
T12145,U006,2020-07-21,Expense,Travel,444,Bank Transfer,Jaipur,Paid electricity bill cash,2020,7,July
T10816,U171,2022-05-13,Expense,Rent,452,Card,Ahmedabad,Paid electricity bill,2022,5,May
T03983,U126,2020-11-07,Expense,Food,311,UPI,Kolkata,Uber to office,2020,11,November
T06860,U077,2021-06-22,Income,Salary,45405,Cash,Hyderabad,yLMEhzumBaMun,2021,6,June
T02826,U024,2021-08-22,Expense,Utilities,213,UPI,Hyderabad,Grocery shopping,2021,8,August
T09275,U042,2019-09-20,Expense,Rent,735,Bank Transfer,Mumbai,Dinner at resto,2019,9,September
T06248,U054,2020-07-02,Expense,Food,6412,Cash,Unknown,hUtQaiOnvA,2020,7,July
T13014,U033,2020-08-14,Expense,Others,367,Card,Jaipur,Course fee,2020,8,August
T12942,U030,2022-12-06,Expense,Health,299,Bank Transfer,Unknown,Dinner at resto,2022,12,December
T09814,U187,2020-05-09,Expense,Rent,113,Card,Hyderabad,Course fee,2020,5,May
T02791,U043,2020-03-01,Expense,Food,2168,Bank Transfer,Kolkata,N/A,2020,3,March
T05822,U080,2019-11-01,Expense,Others,1102,UPI,Delhi,N/A,2019,11,November
T09339,U172,2021-09-28,Income,Salary,45926,Cash,Lucknow,Salary,2021,9,September
T02351,U147,2021-12-10,Expense,Rent,545,UPI,Ahmedabad,Uber to office,2021,12,December
T13797,U099,2022-01-16,Income,Salary,72487,UPI,Pune,Gift,2022,1,January
T03847,U033,2020-10-26,Expense,Rent,1709,Cash,Lucknow,Gift,2020,10,October
T01103,U149,2020-01-31,Expense,Utilities,175,Cash,Hyderabad,Uber to office,2020,1,January
T12804,U068,2022-07-26,Expense,Entertainment,182,UPI,Unknown,Grocery shopping late,2022,7,July
T03774,U026,2021-10-04,Expense,Entertainment,123,Card,Jaipur,Monthly rent,2021,10,October
T08340,U168,2020-07-10,Expense,Rent,1203,Cash,Pune,Netflix subscription late,2020,7,July
T01701,U141,2020-02-20,Expense,Rent,26,Card,Delhi,Salary via app,2020,2,February
T07381,U117,2019-01-30,Expense,Food,3085,Bank Transfer,Kolkata,Netflix subscription,2019,1,January
T14829,U163,2022-09-09,Expense,Entertainment,392,Card,Kolkata,Gift,2022,9,September
T10494,U115,2020-08-17,Expense,Rent,25,Cash,Hyderabad,Gift,2020,8,August
T11169,U046,2020-07-26,Expense,Rent,162,Cash,Kolkata,N/A,2020,7,July
T00741,U130,2020-04-28,Expense,Savings,1224,Bank Transfer,Ahmedabad,Grocery shopping via app,2020,4,April
T13889,U052,2019-11-17,Expense,Savings,44,Bank Transfer,Unknown,Paid electricity bill cash,2019,11,November
T10437,U087,2019-07-03,Expense,Rent,455,Bank Transfer,Pune,Dinner at resto,2019,7,July
T13415,U096,2019-06-07,Expense,Rent,10158,Bank Transfer,Delhi,Monthly rent,2019,6,June
T09301,U156,2021-02-08,Expense,Others,1364,Card,Ahmedabad,Course fee,2021,2,February
T04487,U023,2019-01-14,Income,Bonus,51630,Bank Transfer,Bangalore,Grocery shopping late,2019,1,January
T06335,U187,2019-01-26,Expense,Rent,119,Bank Transfer,Unknown,Monthly rent,2019,1,January
T08787,U049,2021-05-06,Expense,Savings,117,Bank Transfer,Chennai,Gift cash,2021,5,May
T14752,U018,2020-03-31,Expense,Food,18,Bank Transfer,Bangalore,Uber to office via app,2020,3,March
T00798,U046,2022-12-21,Expense,Rent,511,UPI,Jaipur,Monthly rent late,2022,12,December
T06928,U154,2020-09-19,Expense,Rent,344,Card,Bangalore,Doctor visit,2020,9,September
T09716,U038,2021-12-10,Expense,Entertainment,3374,Card,Lucknow,Paid electricity bill,2021,12,December
T07513,U041,2022-04-02,Expense,Savings,93,Bank Transfer,Ahmedabad,Monthly rent,2022,4,April
T05077,U126,2021-11-03,Expense,Savings,430,Card,Mumbai,Grocery shopping,2021,11,November
T01280,U001,2020-06-04,Expense,Rent,541,Cash,Jaipur,Gift late,2020,6,June
T01019,U111,2019-02-21,Expense,Utilities,215,Bank Transfer,Ahmedabad,Grocery shopping,2019,2,February
T04081,U035,2019-08-19,Expense,Savings,499,Cash,Bangalore,Netflix subscription late,2019,8,August
T01191,U185,2020-08-08,Expense,Utilities,148,UPI,Mumbai,N/A,2020,8,August
T11734,U108,2021-03-17,Income,Salary,57278,UPI,Chennai,Gift,2021,3,March
T01723,U006,2021-08-16,Expense,Rent,154,Cash,Chennai,Netflix subscription cash,2021,8,August
T11677,U167,2019-03-04,Income,Salary,69051,Cash,Hyderabad,Gift,2019,3,March
T05254,U038,2021-05-31,Expense,Utilities,840,Card,Hyderabad,Monthly rent,2021,5,May
T12563,U163,2021-11-24,Expense,Savings,473,Cash,Bangalore,Uber to office via app,2021,11,November
T06009,U006,2022-08-31,Expense,Others,204,UPI,Hyderabad,Dinner at resto,2022,8,August
T12351,U156,2021-09-21,Expense,Utilities,832,UPI,Mumbai,Paid electricity bill,2021,9,September
T02964,U054,2019-01-19,Expense,Rent,257,Card,Jaipur,Uber to office,2019,1,January
T04382,U005,2020-10-20,Expense,Rent,74,Bank Transfer,Chennai,Netflix subscription via app,2020,10,October
T05147,U161,2020-11-30,Expense,Travel,963,Card,Bangalore,Course fee,2020,11,November
T10151,U163,2022-11-08,Expense,Food,338,UPI,Delhi,N/A,2022,11,November
T00593,U134,2022-06-23,Expense,Entertainment,1601,Bank Transfer,Kolkata,N/A,2022,6,June
T06713,U028,2021-02-02,Expense,Utilities,746,UPI,Ahmedabad,Salary cash,2021,2,February
T03456,U020,2022-12-16,Expense,Travel,351,Bank Transfer,Mumbai,N/A,2022,12,December
T05172,U147,2020-02-13,Income,Salary,35397,Cash,Bangalore,Salary late,2020,2,February
T01145,U114,2020-05-10,Expense,Food,69,Unknown,Lucknow,Netflix subscription,2020,5,May
T02907,U074,2020-05-25,Expense,Utilities,489,Bank Transfer,Jaipur,Dinner at resto,2020,5,May
T09648,U096,2020-03-05,Expense,Utilities,67,UPI,Jaipur,Salary,2020,3,March
T14814,U080,2020-04-12,Expense,Education,2523,Bank Transfer,Lucknow,Salary,2020,4,April
T02484,U009,2021-02-15,Expense,Savings,144,Card,Ahmedabad,Monthly rent,2021,2,February
T07095,U067,2021-02-13,Income,Bonus,54713,UPI,Hyderabad,N/A,2021,2,February
T09103,U106,2019-08-05,Income,Bonus,51330,Cash,Pune,Gift via app,2019,8,August
T14874,U166,2021-12-26,Expense,Food,579,Cash,Jaipur,Gift,2021,12,December
T14552,U142,2022-07-11,Expense,Rent,284,UPI,Pune,Salary,2022,7,July
T09234,U005,2022-05-26,Expense,Education,339,Cash,Kolkata,Paid electricity bill,2022,5,May
T03307,U035,2020-06-27,Expense,Entertainment,1308,Card,Hyderabad,Doctor visit,2020,6,June
T05164,U189,2021-03-17,Expense,Food,32,Card,Jaipur,N/A,2021,3,March
T05330,U100,2020-02-23,Expense,Food,717,UPI,Mumbai,N/A,2020,2,February
T08237,U182,2020-08-29,Expense,Travel,224,UPI,Bangalore,Course fee,2020,8,August
T00912,U081,2019-06-25,Expense,Utilities,63,Card,Mumbai,Doctor visit via app,2019,6,June
T11792,U026,2022-12-07,Expense,Travel,43,Bank Transfer,Chennai,Grocery shopping cash,2022,12,December
T07627,U047,2021-05-21,Income,Other Income,67962,Bank Transfer,Pune,Doctor visit,2021,5,May
T12432,U176,2022-05-12,Income,Salary,68141,Card,Ahmedabad,Dinner at resto,2022,5,May
T10208,U118,2019-01-22,Expense,Food,274,Cash,Chennai,Salary,2019,1,January
T04922,U143,2022-05-30,Expense,Entertainment,10196,Cash,Bangalore,Netflix subscription,2022,5,May
T00100,U145,2019-03-16,Expense,Rent,17286,Cash,Delhi,Doctor visit,2019,3,March
T04287,U060,2022-05-14,Expense,Rent,104,UPI,Delhi,Grocery shopping,2022,5,May
T02122,U021,2021-05-12,Income,Bonus,53575,UPI,Unknown,Netflix subscription,2021,5,May
T07536,U189,2020-01-27,Expense,Rent,1722,Cash,Bangalore,Paid electricity bill,2020,1,January
T07474,U075,2019-05-23,Income,Bonus,35933,Bank Transfer,Delhi,Dinner at resto,2019,5,May
T04952,U186,2022-12-23,Expense,Education,778,Card,Chennai,Doctor visit,2022,12,December
T12891,U113,2022-06-30,Expense,Food,1133,Cash,Jaipur,Salary via app,2022,6,June
T06082,U073,2019-01-01,Income,Bonus,28500,Cash,Lucknow,Course fee,2019,1,January
T06528,U102,2022-08-07,Expense,Rent,84,UPI,Kolkata,Gift cash,2022,8,August
T12002,U188,2021-07-29,Expense,Entertainment,4294,UPI,Kolkata,Dinner at resto,2021,7,July
T02095,U045,2020-06-02,Expense,Rent,54,Card,Bangalore,Monthly rent,2020,6,June
T04278,U055,2019-12-16,Expense,Food,167,Cash,Ahmedabad,Doctor visit,2019,12,December
T10316,U102,2020-06-07,Expense,Utilities,1065,Card,Kolkata,Doctor visit,2020,6,June
T03431,U103,2020-06-01,Income,Other Income,66362,Cash,Chennai,Paid electricity bill,2020,6,June
T08257,U020,2019-02-15,Expense,Utilities,231,Bank Transfer,Delhi,Dinner at resto,2019,2,February
T02726,U178,2020-06-26,Expense,Entertainment,2496,Card,Pune,Dinner at resto,2020,6,June
T03654,U023,2021-02-19,Expense,Rent,1309,Cash,Lucknow,N/A,2021,2,February
T00971,U015,2020-05-28,Expense,Rent,242,Bank Transfer,Delhi,Grocery shopping,2020,5,May
T03270,U093,2019-01-28,Expense,Food,155,Card,Hyderabad,Uber to office,2019,1,January
T09658,U099,2020-12-09,Expense,Rent,1177,UPI,Hyderabad,Netflix subscription,2020,12,December
T07991,U128,2020-03-06,Expense,Food,310,UPI,Delhi,Netflix subscription,2020,3,March
T13909,U014,2021-09-28,Expense,Rent,248,Cash,Mumbai,Grocery shopping,2021,9,September
T04267,U015,2022-10-06,Expense,Food,2029,UPI,Kolkata,Monthly rent,2022,10,October
T02162,U098,2021-03-27,Expense,Rent,576,Cash,Kolkata,Grocery shopping,2021,3,March
T03775,U099,2022-04-14,Expense,Food,141,Card,Pune,Netflix subscription,2022,4,April
T11335,U129,2021-04-09,Expense,Travel,160,UPI,Pune,Grocery shopping late,2021,4,April
T09942,U023,2022-01-02,Expense,Utilities,2737,Bank Transfer,Jaipur,ZDoeqtBUKR,2022,1,January
T04386,U091,2022-08-21,Expense,Travel,189,Bank Transfer,Jaipur,Monthly rent,2022,8,August
T07669,U166,2020-07-21,Expense,Food,905,Cash,Unknown,Salary,2020,7,July
T07065,U054,2021-08-18,Expense,Savings,229,Card,Chennai,N/A,2021,8,August
T01422,U005,2021-05-13,Income,Bonus,40064,Bank Transfer,Chennai,Gift,2021,5,May
T07765,U147,2022-01-24,Income,Salary,65010,Bank Transfer,Mumbai,Salary,2022,1,January
T00197,U118,2019-05-03,Expense,Rent,862,Card,Mumbai,Doctor visit,2019,5,May
T03623,U134,2021-07-14,Expense,Utilities,520,Cash,Kolkata,Course fee late,2021,7,July
T01499,U021,2021-12-31,Expense,Rent,677,UPI,Delhi,Paid electricity bill cash,2021,12,December
T08906,U154,2020-07-05,Expense,Entertainment,158,Bank Transfer,Jaipur,Course fee,2020,7,July
T00724,U037,2022-08-31,Expense,Travel,2647,Bank Transfer,Hyderabad,Dinner at resto,2022,8,August
T02548,U034,2021-03-26,Expense,Food,8734,Card,Hyderabad,Salary via app,2021,3,March
T11323,U153,2021-07-30,Expense,Rent,237,Card,Kolkata,Uber to office via app,2021,7,July
T02032,U166,2020-12-24,Income,Salary,56219,Card,Mumbai,Dinner at resto,2020,12,December
T02990,U012,2021-01-27,Expense,Rent,510,UPI,Jaipur,Paid electricity bill,2021,1,January
T03880,U064,2019-02-17,Income,Salary,60212,Bank Transfer,Lucknow,N/A,2019,2,February
T03878,U143,2021-05-22,Expense,Rent,176,UPI,Bangalore,Monthly rent,2021,5,May
T07882,U009,2021-12-01,Expense,Entertainment,128,Cash,Ahmedabad,Monthly rent,2021,12,December
T12759,U018,2022-11-13,Expense,Rent,635,UPI,Lucknow,Course fee,2022,11,November
T04383,U154,2019-09-19,Expense,Utilities,207,Card,Unknown,Dinner at resto cash,2019,9,September
T02281,U012,2019-04-28,Expense,Rent,528,UPI,Kolkata,Course fee,2019,4,April
T00738,U124,2022-01-18,Expense,Rent,262,Card,Pune,Uber to office,2022,1,January
T13051,U029,2022-06-07,Expense,Food,693,Card,Lucknow,N/A,2022,6,June
T11702,U059,2019-01-06,Expense,Food,590,Cash,Ahmedabad,Monthly rent,2019,1,January
T13962,U054,2021-05-02,Expense,Health,110,Bank Transfer,Lucknow,Salary,2021,5,May
T12402,U179,2019-07-27,Income,Bonus,67863,UPI,Hyderabad,Monthly rent,2019,7,July
T06296,U149,2021-07-26,Income,Other Income,59611,Card,Unknown,Gift,2021,7,July
T06822,U149,2019-07-17,Expense,Food,5314,UPI,Hyderabad,Dinner at resto,2019,7,July
T01658,U135,2020-07-30,Expense,Food,1920,UPI,Ahmedabad,Monthly rent,2020,7,July
T11589,U178,2019-08-31,Expense,Food,749,Bank Transfer,Ahmedabad,Paid electricity bill,2019,8,August
T13106,U062,2019-09-13,Expense,Food,359,Card,Lucknow,N/A,2019,9,September
T07895,U165,2019-02-19,Expense,Food,153,UPI,Ahmedabad,Grocery shopping late,2019,2,February
T09105,U085,2022-03-01,Expense,Entertainment,1749,Bank Transfer,Jaipur,Netflix subscription,2022,3,March
T05110,U015,2021-09-18,Expense,Others,112,Bank Transfer,Kolkata,Grocery shopping,2021,9,September
T08605,U105,2021-06-04,Expense,Food,327,Bank Transfer,Chennai,Netflix subscription,2021,6,June
T12747,U071,2020-09-15,Expense,Rent,239,Card,Kolkata,Salary,2020,9,September
T13663,U091,2020-04-17,Income,Bonus,44019,Bank Transfer,Lucknow,Salary,2020,4,April
T00028,U127,2021-01-14,Expense,Entertainment,3352,UPI,Jaipur,Grocery shopping,2021,1,January
T08587,U108,2019-02-19,Income,Salary,69025,Bank Transfer,Pune,Course fee,2019,2,February
T10925,U084,2019-10-13,Expense,Rent,103,Card,Mumbai,Uber to office,2019,10,October
T05502,U172,2021-05-13,Expense,Rent,1181,Unknown,Kolkata,Monthly rent,2021,5,May
T06926,U013,2020-11-12,Expense,Rent,326,Bank Transfer,Ahmedabad,Grocery shopping cash,2020,11,November
T04514,U187,2019-10-12,Expense,Rent,11083,UPI,Chennai,N/A,2019,10,October
T04426,U153,2021-03-10,Expense,Rent,142,UPI,Delhi,Course fee,2021,3,March
T02976,U007,2022-04-24,Expense,Food,2076,Card,Ahmedabad,Course fee,2022,4,April
T13420,U094,2022-10-10,Expense,Food,80,Card,Kolkata,Uber to office,2022,10,October
T14809,U174,2020-09-30,Expense,Food,55,Cash,Lucknow,N/A,2020,9,September
T00737,U093,2020-10-13,Expense,Rent,455,Cash,Mumbai,N/A,2020,10,October
T11872,U154,2019-04-12,Income,Other Income,85609,Card,Kolkata,Dinner at resto via app,2019,4,April
T13357,U143,2021-09-29,Income,Other Income,78662,Cash,Chennai,Grocery shopping,2021,9,September
