transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name
T11753,U101,2022-03-21,Expense,Travel,2027,Card,Pune,Petrol,2022,3,March
T7986,U023,2021-11-19,Expense,Entertainment,9073,UPI,Pune,Fixed deposit,2021,11,November
T2903,U083,2023-01-14,Expense,Health,2280,Bank Transfer,Unknown,Petrol,2023,1,January
T4794,U125,2022-11-06,Expense,Food,6428,Bank Transfer,Kolkata,Coffee,2022,11,November
T3593,U038,2021-03-12,Expense,Food,3053,Card,Bangalore,N/A,2021,3,March
T4690,U150,2021-12-01,Expense,Travel,3009,Cash,Kolkata,ATM withdrawal,2021,12,December
T11484,U112,2021-12-13,Expense,Travel,8766,UPI,Kolkata,Uber ride,2021,12,December
T7457,U066,2021-12-15,Expense,Entertainment,4021,Cash,Jaipur,Train ticket,2021,12,December
T13960,U148,2021-07-18,Expense,Others,6889,UPI,Chennai,N/A,2021,7,July
T7007,U127,2023-05-30,Expense,Education,2381,Card,Unknown,Books,2023,5,May
T4599,U079,2023-10-01,Expense,Food,4542,UPI,Pune,Doctor consultation,2023,10,October
T10831,U062,2024-09-30,Expense,Education,9525,Bank Transfer,Pune,N/A,2024,9,September
T10681,U049,2022-12-01,Expense,Utilities,9964,Unknown,Unknown,N/A,2022,12,December
T5878,U127,2023-06-03,Expense,Rent,35345,Cash,Unknown,Train ticket,2023,6,June
T4351,U145,2021-04-11,Expense,Education,9312,Unknown,Jaipur,N/A,2021,4,April
T0561,U036,2022-02-13,Expense,Travel,9384,Bank Transfer,Ahmedabad,N/A,2022,2,February
T8165,U094,2023-12-28,Expense,Travel,8755,Bank Transfer,Unknown,N/A,2023,12,December
T4108,U015,2024-05-21,Expense,Unknown,6219,Cash,Mumbai,Monthly rent payment,2024,5,May
T0624,U134,2024-07-16,Expense,Travel,8913,UPI,Jaipur,Lunch,2024,7,July
T12538,U059,2023-10-21,Expense,Food,3975,Cash,Lucknow,N/A,2023,10,October
T6041,U007,2023-07-18,Expense,Utilities,9757,Bank Transfer,Jaipur,N/A,2023,7,July
T7841,U109,2023-01-17,Expense,Education,549,Card,Bangalore,Movie tickets,2023,1,January
T13938,U083,2023-10-08,Expense,Health,8719,Card,Delhi,EMI payment,2023,10,October
T2763,U029,2023-04-19,Expense,Rent,4572,UPI,Pune,Gym membership,2023,4,April
T3886,U148,2021-06-13,Expense,Utilities,716,UPI,Ahmedabad,Shopping,2021,6,June
T1723,U132,2021-01-21,Income,Bonus,61112,Cash,Jaipur,N/A,2021,1,January
T3123,U018,2021-02-09,Expense,Education,9132,UPI,Mumbai,Electricity bill,2021,2,February
T1238,U132,2023-04-24,Expense,Food,3517,Cash,Bangalore,N/A,2023,4,April
T0511,U122,2021-08-14,Expense,Education,2461,Bank Transfer,Chennai,Electricity bill,2021,8,August
T10005,U088,2021-07-26,Expense,Food,3758,Card,Pune,Online course,2021,7,July
T1577,U019,2023-02-13,Expense,Unknown,8172,UPI,Pune,Grocery shopping,2023,2,February
T11005,U042,2022-12-29,Expense,Food,3680,Cash,Chennai,Internet bill,2022,12,December
T0174,U068,2024-01-20,Expense,Food,2206,Cash,Delhi,Online course,2024,1,January
T12409,U108,2024-07-24,Expense,Rent,36084,Card,Mumbai,Movie tickets,2024,7,July
T11580,U066,2022-10-21,Expense,Entertainment,794,Bank Transfer,Unknown,Online course,2022,10,October
T2609,U058,2022-08-01,Income,Investment,60328,Bank Transfer,Ahmedabad,EMI payment,2022,8,August
T13566,U002,2023-04-30,Expense,Food,4009,Bank Transfer,Unknown,Restaurant dinner,2023,4,April
T5093,U074,2021-03-27,Expense,Rent,12491,Unknown,Bangalore,N/A,2021,3,March
T1969,U100,2021-03-16,Expense,Travel,5345,UPI,Lucknow,N/A,2021,3,March
T8327,U106,2023-10-25,Expense,Others,6136,UPI,Unknown,Monthly rent payment,2023,10,October
T1935,U063,2022-06-07,Expense,Others,993,UPI,Hyderabad,Petrol,2022,6,June
T0700,U138,2021-09-04,Expense,Entertainment,9768,Card,Ahmedabad,N/A,2021,9,September
T3884,U058,2023-11-28,Expense,Entertainment,7942,Card,Mumbai,Movie tickets,2023,11,November
T13781,U132,2022-12-24,Expense,Food,8573,UPI,Mumbai,Online course,2022,12,December
T3561,U079,2022-07-30,Expense,Rent,31361,Card,Chennai,N/A,2022,7,July
T6697,U096,2022-04-16,Income,Investment,70158,UPI,Mumbai,Internet bill,2022,4,April
T0732,U115,2021-07-03,Expense,Rent,2861,Card,Hyderabad,Electricity bill,2021,7,July
T6210,U141,2022-04-25,Income,Investment,57735,Bank Transfer,Bangalore,Shopping,2022,4,April
T10570,U008,2024-10-04,Expense,Rent,7047,Cash,Delhi,N/A,2024,10,October
T7654,U089,2021-11-28,Expense,Entertainment,1514,Card,Kolkata,ATM withdrawal,2021,11,November
T9285,U134,2022-08-28,Expense,Food,9691,Bank Transfer,Lucknow,Books,2022,8,August
T12446,U084,2024-05-26,Expense,Food,7843,Card,Chennai,Train ticket,2024,5,May
T6442,U074,2023-06-10,Expense,Savings,7288,UPI,Bangalore,Shopping,2023,6,June
T10963,U100,2021-06-01,Expense,Utilities,6741,Bank Transfer,Lucknow,Electricity bill,2021,6,June
T12010,U109,2022-10-23,Expense,Travel,8325,UPI,Bangalore,Internet bill,2022,10,October
T5845,U097,2023-04-08,Expense,Education,4730,Bank Transfer,Mumbai,ATM withdrawal,2023,4,April
T2993,U091,2022-01-22,Expense,Entertainment,9197,Card,Kolkata,ATM withdrawal,2022,1,January
T9124,U089,2022-08-11,Income,Bonus,24714,Card,Ahmedabad,Coffee,2022,8,August
T2293,U115,2022-12-20,Expense,Travel,3445,Cash,Jaipur,Petrol,2022,12,December
T3626,U017,2023-08-23,Expense,Utilities,6754,Cash,Bangalore,N/A,2023,8,August
T3866,U149,2024-05-12,Expense,Savings,8393,Bank Transfer,Chennai,Books,2024,5,May
T5164,U017,2022-10-25,Expense,Entertainment,4468,Bank Transfer,Ahmedabad,N/A,2022,10,October
T10582,U109,2024-10-03,Expense,Rent,1586,Card,Kolkata,Grocery shopping,2024,10,October
T0886,U126,2024-11-05,Expense,Food,3550,UPI,Jaipur,N/A,2024,11,November
T5764,U067,2023-03-25,Expense,Rent,4237,Cash,Mumbai,Electricity bill,2023,3,March
T9904,U016,2022-03-22,Expense,Travel,4125,Cash,Kolkata,EMI payment,2022,3,March
T12552,U097,2022-02-05,Expense,Rent,2949,UPI,Chennai,N/A,2022,2,February
T8639,U066,2022-06-24,Expense,Entertainment,2962,Cash,Kolkata,Shopping,2022,6,June
T7920,U064,2021-05-30,Expense,Rent,7744,Cash,Lucknow,N/A,2021,5,May
T0314,U075,2021-12-28,Income,Investment,57089,Bank Transfer,Chennai,Monthly rent payment,2021,12,December
T3388,U119,2023-03-19,Expense,Food,2799,UPI,Pune,Uber ride,2023,3,March
T13788,U055,2024-10-09,Income,Bonus,51772,Cash,Unknown,N/A,2024,10,October
T1078,U033,2022-12-16,Expense,Health,2891,Cash,Bangalore,Grocery shopping,2022,12,December
T5322,U144,2023-12-18,Income,Freelance,53035,Bank Transfer,Ahmedabad,N/A,2023,12,December
T7867,U065,2021-04-14,Expense,Travel,1419,UPI,Ahmedabad,Grocery shopping,2021,4,April
T11877,U092,2024-01-10,Expense,Food,2685,Cash,Jaipur,Grocery shopping,2024,1,January
T3137,U108,2021-05-27,Income,Others,30703,UPI,Kolkata,N/A,2021,5,May
T2095,U065,2023-05-05,Expense,Food,3573,Card,Pune,ATM withdrawal,2023,5,May
T13184,U049,2024-02-22,Expense,Rent,49694,UPI,Chennai,N/A,2024,2,February
T4553,U022,2023-04-19,Expense,Food,1842,Cash,Chennai,Shopping,2023,4,April
T0269,U069,2022-10-25,Expense,Food,5806,UPI,Lucknow,N/A,2022,10,October
T0541,U048,2021-05-29,Expense,Savings,5319,UPI,Pune,ATM withdrawal,2021,5,May
T8642,U085,2024-07-23,Expense,Rent,8077,Unknown,Delhi,Grocery shopping,2024,7,July
T5317,U115,2021-04-03,Expense,Travel,2005,Card,Chennai,N/A,2021,4,April
T3092,U004,2024-11-27,Expense,Food,3212,Cash,Bangalore,Online course,2024,11,November
T5594,U100,2022-05-22,Expense,Health,5023,Card,Lucknow,Grocery shopping,2022,5,May
T2737,U009,2024-04-29,Expense,Travel,8833,Card,Bangalore,Doctor consultation,2024,4,April
T2016,U124,2023-05-08,Expense,Travel,834,Unknown,Delhi,N/A,2023,5,May
T1702,U106,2024-04-01,Expense,Entertainment,4327,Card,Pune,Medicine,2024,4,April
T10010,U073,2022-05-09,Expense,Utilities,396,Card,Delhi,Movie tickets,2022,5,May
T10970,U116,2021-08-09,Expense,Rent,24908,Card,Pune,Grocery shopping,2021,8,August
T13819,U110,2022-08-13,Expense,Food,1687,UPI,Chennai,Restaurant dinner,2022,8,August
T6154,U105,2024-12-13,Expense,Utilities,2842,Cash,Kolkata,N/A,2024,12,December
T4930,U030,2024-07-11,Expense,Rent,1669,Cash,Unknown,EMI payment,2024,7,July
T7904,U001,2021-11-06,Expense,Rent,3483,Cash,Pune,Books,2021,11,November
T6214,U007,2023-06-03,Expense,Food,4757,Bank Transfer,Lucknow,Fixed deposit,2023,6,June
T4527,U065,2022-03-21,Expense,Food,2193,Bank Transfer,Chennai,Uber ride,2022,3,March
T5911,U087,2021-11-24,Expense,Food,2640,Cash,Kolkata,Shopping,2021,11,November
T8268,U060,2024-04-08,Expense,Entertainment,7870,Cash,Kolkata,Monthly rent payment,2024,4,April
T12342,U142,2024-08-12,Expense,Utilities,5971,Cash,Mumbai,N/A,2024,8,August
T13018,U016,2022-08-31,Expense,Travel,1881,Card,Jaipur,Monthly rent payment,2022,8,August
T3570,U139,2021-03-27,Expense,Food,2214,UPI,Mumbai,Electricity bill,2021,3,March
T7786,U130,2024-02-15,Expense,Travel,6734,UPI,Pune,Electricity bill,2024,2,February
T10452,U143,2023-05-28,Expense,Rent,43829,Card,Bangalore,EMI payment,2023,5,May
T6600,U121,2022-02-09,Expense,Food,4749,UPI,Mumbai,N/A,2022,2,February
T4761,U133,2024-07-13,Expense,Utilities,5559,Card,Bangalore,Internet bill,2024,7,July
T8210,U013,2022-02-01,Income,Others,14332,Cash,Unknown,Books,2022,2,February
T4187,U107,2022-09-21,Expense,Health,2498,Card,Mumbai,Restaurant dinner,2022,9,September
T1138,U027,2021-10-18,Income,Others,10591,UPI,Kolkata,Electricity bill,2021,10,October
T10041,U100,2022-06-08,Expense,Travel,8266,UPI,Chennai,EMI payment,2022,6,June
T13863,U094,2024-04-06,Income,Bonus,63801,Bank Transfer,Mumbai,Books,2024,4,April
T9429,U121,2024-07-30,Expense,Food,2839,Cash,Bangalore,Fixed deposit,2024,7,July
T11637,U044,2022-06-30,Expense,Entertainment,4888,Card,Mumbai,Movie tickets,2022,6,June
T9795,U141,2023-09-22,Expense,Food,2511,UPI,Kolkata,N/A,2023,9,September
T10098,U057,2023-08-08,Expense,Rent,2977,Card,Delhi,Monthly rent payment,2023,8,August
T12317,U061,2024-05-11,Expense,Travel,1928,UPI,Delhi,N/A,2024,5,May
T9928,U041,2024-11-06,Expense,Food,933,Cash,Lucknow,Petrol,2024,11,November
T3430,U089,2024-11-27,Expense,Travel,5084,Card,Lucknow,Petrol,2024,11,November
T5061,U042,2022-09-21,Expense,Utilities,7841,UPI,Jaipur,N/A,2022,9,September
T2335,U065,2024-08-22,Expense,Travel,1580,UPI,Chennai,N/A,2024,8,August
T5256,U068,2022-11-01,Expense,Education,4587,Cash,Chennai,Gym membership,2022,11,November
T6343,U142,2023-06-20,Income,Salary,14430,Bank Transfer,Ahmedabad,N/A,2023,6,June
T0044,U108,2024-11-15,Expense,Health,1120,Bank Transfer,Bangalore,N/A,2024,11,November
T6013,U041,2023-09-20,Income,Freelance,76663,Cash,Ahmedabad,N/A,2023,9,September
T0436,U148,2022-09-18,Expense,Health,6967,UPI,Lucknow,Uber ride,2022,9,September
T8578,U118,2022-02-08,Expense,Travel,5837,UPI,Delhi,N/A,2022,2,February
T8073,U045,2021-04-03,Expense,Food,9447,Bank Transfer,Pune,Petrol,2021,4,April
T9519,U106,2022-07-02,Income,Others,25793,Bank Transfer,Lucknow,Restaurant dinner,2022,7,July
T2020,U112,2022-01-25,Expense,Entertainment,9225,Card,Kolkata,Restaurant dinner,2022,1,January
T4674,U070,2021-11-15,Expense,Rent,420,Bank Transfer,Mumbai,Restaurant dinner,2021,11,November
T3082,U047,2022-12-28,Expense,Food,4391,UPI,Delhi,Train ticket,2022,12,December
T11813,U009,2021-07-11,Expense,Rent,19439,Cash,Mumbai,EMI payment,2021,7,July
T10525,U096,2023-04-15,Expense,Rent,6306,Card,Lucknow,N/A,2023,4,April
T1664,U100,2021-06-29,Expense,Utilities,7350,Card,Kolkata,N/A,2021,6,June
T8856,U068,2024-05-20,Expense,Entertainment,2596,Cash,Delhi,Shopping,2024,5,May
T6505,U100,2024-06-11,Expense,Utilities,7353,Bank Transfer,Kolkata,N/A,2024,6,June
T0823,U057,2021-07-03,Expense,Rent,26092,UPI,Unknown,Monthly rent payment,2021,7,July
T6935,U137,2023-10-10,Expense,Utilities,8996,Cash,Hyderabad,Books,2023,10,October
T4540,U072,2023-02-20,Income,Bonus,11567,Bank Transfer,Hyderabad,N/A,2023,2,February
T1859,U134,2021-05-30,Income,Freelance,21664,Bank Transfer,Pune,Internet bill,2021,5,May
T4143,U016,2024-05-28,Expense,Rent,45883,Card,Lucknow,N/A,2024,5,May
T7725,U008,2021-04-18,Expense,Travel,6162,Bank Transfer,Hyderabad,Grocery shopping,2021,4,April
T12707,U063,2022-10-29,Expense,Rent,36849,UPI,Pune,Online course,2022,10,October
T6498,U119,2024-03-21,Expense,Utilities,1444,Cash,Ahmedabad,N/A,2024,3,March
T2482,U077,2023-05-23,Expense,Food,3230,Unknown,Mumbai,Grocery shopping,2023,5,May
T9736,U116,2024-10-15,Expense,Utilities,3377,Card,Unknown,N/A,2024,10,October
T6693,U077,2023-07-07,Expense,Travel,9934,Cash,Mumbai,EMI payment,2023,7,July
T6497,U056,2024-12-28,Expense,Rent,10976,Cash,Bangalore,Movie tickets,2024,12,December
T2239,U119,2024-07-15,Expense,Savings,2910,UPI,Unknown,N/A,2024,7,July
T5661,U144,2021-11-13,Expense,Rent,8646,Card,Unknown,N/A,2021,11,November
T3040,U069,2022-09-07,Expense,Food,8282,Card,Unknown,N/A,2022,9,September
T3653,U087,2023-07-30,Expense,Education,5861,Bank Transfer,Delhi,Coffee,2023,7,July
T7466,U023,2023-01-26,Expense,Entertainment,7837,Card,Bangalore,Fixed deposit,2023,1,January
T4739,U094,2023-12-10,Expense,Food,1783,Bank Transfer,Delhi,N/A,2023,12,December
T3077,U106,2024-12-09,Income,Bonus,61600,Card,Ahmedabad,N/A,2024,12,December
T6105,U072,2024-06-28,Expense,Food,3379,Card,Delhi,N/A,2024,6,June
T10862,U105,2023-06-30,Expense,Food,8922,Cash,Chennai,ATM withdrawal,2023,6,June
T1072,U022,2022-06-07,Expense,Entertainment,1817,UPI,Kolkata,N/A,2022,6,June
T13137,U018,2024-03-08,Expense,Food,1575,Unknown,Unknown,Petrol,2024,3,March
T7767,U033,2023-05-06,Income,Bonus,79594,UPI,Ahmedabad,Shopping,2023,5,May
T8546,U141,2023-02-27,Expense,Rent,6927,Cash,Bangalore,Internet bill,2023,2,February
T0201,U010,2021-01-01,Expense,Food,4214,UPI,Chennai,N/A,2021,1,January
T9098,U041,2022-12-24,Income,Salary,45134,Card,Unknown,Fixed deposit,2022,12,December
T3024,U093,2023-10-23,Expense,Travel,1389,UPI,Delhi,Shopping,2023,10,October
T12948,U076,2024-08-31,Income,Investment,52125,Card,Hyderabad,Movie tickets,2024,8,August
T6435,U005,2024-10-15,Expense,Education,9998,UPI,Ahmedabad,Doctor consultation,2024,10,October
T2829,U048,2021-12-02,Expense,Food,3535,Card,Jaipur,Online course,2021,12,December
T7445,U046,2021-09-26,Expense,Education,5472,UPI,Hyderabad,Petrol,2021,9,September
T8611,U040,2021-11-07,Expense,Rent,8489,Cash,Ahmedabad,Fixed deposit,2021,11,November
T5883,U106,2023-08-06,Expense,Food,2092,Bank Transfer,Chennai,Internet bill,2023,8,August
T5005,U009,2024-12-02,Expense,Travel,990,UPI,Unknown,Doctor consultation,2024,12,December
T2591,U066,2023-02-12,Expense,Rent,43659,UPI,Lucknow,Lunch,2023,2,February
T3614,U072,2024-05-04,Expense,Rent,7889,Card,Bangalore,ATM withdrawal,2024,5,May
T8570,U014,2021-11-11,Expense,Rent,30032,Card,Delhi,Books,2021,11,November
T8239,U051,2022-06-28,Income,Investment,66783,UPI,Ahmedabad,Monthly rent payment,2022,6,June
T3274,U079,2021-03-06,Income,Investment,60496,Cash,Mumbai,Coffee,2021,3,March
T1251,U024,2024-11-27,Expense,Savings,2295,Unknown,Chennai,N/A,2024,11,November
T12802,U053,2023-06-07,Expense,Others,3630,Cash,Jaipur,N/A,2023,6,June
T0647,U099,2024-01-07,Expense,Health,832,Card,Unknown,N/A,2024,1,January
T13336,U049,2023-10-27,Income,Bonus,31943,UPI,Delhi,Online course,2023,10,October
T1946,U130,2023-04-17,Expense,Utilities,2754,Bank Transfer,Bangalore,Train ticket,2023,4,April
T5723,U003,2024-08-24,Expense,Unknown,2791,UPI,Delhi,N/A,2024,8,August
T8601,U118,2022-04-25,Expense,Entertainment,5534,UPI,Hyderabad,Doctor consultation,2022,4,April
T6404,U135,2021-12-20,Expense,Rent,2366,Card,Bangalore,Lunch,2021,12,December
T6690,U094,2022-06-27,Expense,Health,6869,Card,Ahmedabad,Books,2022,6,June
T8906,U002,2024-06-21,Expense,Rent,18922,Bank Transfer,Pune,Books,2024,6,June
T0124,U037,2024-12-30,Income,Bonus,61007,Bank Transfer,Delhi,N/A,2024,12,December
T9746,U018,2022-06-12,Income,Others,30853,Bank Transfer,Mumbai,Grocery shopping,2022,6,June
T11749,U025,2021-01-20,Expense,Food,770,Cash,Delhi,N/A,2021,1,January
T9158,U044,2021-12-23,Expense,Entertainment,3141,Unknown,Chennai,Petrol,2021,12,December
T12863,U011,2021-02-16,Expense,Rent,6658,UPI,Delhi,Shopping,2021,2,February
T11384,U097,2024-12-26,Expense,Entertainment,623,Card,Chennai,Gym membership,2024,12,December
T4938,U036,2022-06-15,Income,Bonus,40888,UPI,Bangalore,N/A,2022,6,June
T8962,U101,2024-12-14,Expense,Utilities,5608,Unknown,Jaipur,N/A,2024,12,December
T11712,U137,2024-11-11,Expense,Utilities,7746,Cash,Lucknow,Train ticket,2024,11,November
T5096,U011,2024-10-05,Expense,Utilities,5135,Cash,Lucknow,Grocery shopping,2024,10,October
T12364,U027,2023-09-13,Expense,Food,4185,Card,Lucknow,N/A,2023,9,September
T7880,U115,2021-08-18,Expense,Utilities,4609,Bank Transfer,Kolkata,Uber ride,2021,8,August
T6715,U018,2021-12-17,Expense,Utilities,6452,UPI,Delhi,Internet bill,2021,12,December
T7066,U023,2024-12-23,Income,Salary,53920,UPI,Ahmedabad,N/A,2024,12,December
T1675,U059,2024-06-12,Income,Freelance,76580,Card,Bangalore,Gym membership,2024,6,June
T5629,U035,2021-03-13,Expense,Health,1804,Bank Transfer,Chennai,Uber ride,2021,3,March
T4094,U037,2024-12-11,Expense,Rent,386,UPI,Kolkata,Coffee,2024,12,December
T7083,U088,2022-02-23,Expense,Savings,3074,Bank Transfer,Hyderabad,N/A,2022,2,February
T2476,U025,2022-12-10,Expense,Education,9231,Cash,Ahmedabad,Monthly rent payment,2022,12,December
T11667,U004,2022-02-07,Expense,Utilities,1041,Cash,Delhi,N/A,2022,2,February
T12391,U121,2024-03-17,Expense,Travel,1743,Bank Transfer,Lucknow,N/A,2024,3,March
T3478,U078,2021-09-07,Expense,Food,3025,Bank Transfer,Pune,Movie tickets,2021,9,September
T12092,U073,2024-07-17,Expense,Food,472,Bank Transfer,Delhi,EMI payment,2024,7,July
T4441,U148,2021-09-06,Expense,Food,3603,UPI,Bangalore,N/A,2021,9,September
T9822,U133,2023-03-08,Expense,Food,8987,Bank Transfer,Chennai,Electricity bill,2023,3,March
T1380,U046,2021-08-06,Income,Others,61795,UPI,Chennai,Coffee,2021,8,August
T7924,U141,2021-08-01,Expense,Rent,38906,UPI,Lucknow,Restaurant dinner,2021,8,August
T2462,U024,2022-04-04,Expense,Entertainment,8428,UPI,Jaipur,N/A,2022,4,April
T9267,U046,2023-02-18,Income,Investment,59307,UPI,Hyderabad,N/A,2023,2,February
T5407,U090,2024-09-27,Expense,Food,2296,Bank Transfer,Bangalore,N/A,2024,9,September
T3269,U046,2022-07-19,Expense,Food,766,Card,Ahmedabad,Medicine,2022,7,July
T10353,U070,2021-07-05,Expense,Travel,3472,Bank Transfer,Kolkata,N/A,2021,7,July
T12478,U049,2023-07-29,Expense,Rent,145,UPI,Kolkata,Restaurant dinner,2023,7,July
T6806,U003,2024-01-03,Expense,Utilities,3397,UPI,Ahmedabad,Electricity bill,2024,1,January
T9677,U108,2021-09-16,Expense,Rent,4868,Cash,Mumbai,N/A,2021,9,September
T1206,U035,2023-04-10,Expense,Food,1392,Bank Transfer,Lucknow,Train ticket,2023,4,April
T4276,U127,2021-11-07,Income,Freelance,55811,UPI,Ahmedabad,N/A,2021,11,November
T3640,U044,2024-05-27,Income,Investment,79367,Unknown,Kolkata,Doctor consultation,2024,5,May
T10897,U079,2023-06-18,Income,Salary,45035,UPI,Jaipur,Train ticket,2023,6,June
T2670,U006,2023-03-01,Expense,Entertainment,2390,Cash,Hyderabad,Movie tickets,2023,3,March
T11185,U136,2024-10-10,Expense,Food,4752,Cash,Bangalore,Uber ride,2024,10,October
T7218,U109,2024-04-25,Expense,Food,6913,UPI,Pune,Gym membership,2024,4,April
T12492,U054,2024-10-04,Expense,Entertainment,9345,Cash,Kolkata,Train ticket,2024,10,October
T2139,U142,2023-02-09,Expense,Food,1207,Bank Transfer,Lucknow,Internet bill,2023,2,February
T9979,U072,2024-03-04,Expense,Others,5126,Bank Transfer,Lucknow,Books,2024,3,March
T1168,U048,2022-11-16,Expense,Food,139,Card,Hyderabad,Books,2022,11,November
T12090,U010,2023-11-11,Expense,Travel,2810,Bank Transfer,Unknown,Train ticket,2023,11,November
T5297,U036,2021-12-25,Expense,Others,1799,UPI,Bangalore,Movie tickets,2021,12,December
T12521,U076,2021-09-07,Expense,Rent,560,Bank Transfer,Lucknow,Internet bill,2021,9,September
T12678,U084,2022-10-06,Expense,Food,2688,Card,Delhi,ATM withdrawal,2022,10,October
T13865,U037,2023-10-04,Expense,Education,3670,Bank Transfer,Jaipur,ATM withdrawal,2023,10,October
T6990,U097,2024-08-09,Expense,Food,9095,Bank Transfer,Jaipur,N/A,2024,8,August
T0157,U003,2021-01-03,Expense,Utilities,8780,Card,Chennai,N/A,2021,1,January
T2977,U049,2023-07-19,Income,Freelance,30887,Bank Transfer,Hyderabad,N/A,2023,7,July
T10333,U133,2024-03-31,Expense,Travel,802,Card,Delhi,N/A,2024,3,March
T13111,U147,2023-01-23,Expense,Rent,387,UPI,Ahmedabad,N/A,2023,1,January
T8026,U140,2021-12-09,Expense,Health,9857,Card,Hyderabad,Movie tickets,2021,12,December
T2752,U104,2022-06-20,Income,Others,73053,UPI,Bangalore,N/A,2022,6,June
T10878,U046,2021-02-25,Expense,Education,5098,Bank Transfer,Lucknow,Petrol,2021,2,February
T13364,U052,2023-04-09,Expense,Travel,452,Cash,Jaipur,N/A,2023,4,April
T8491,U059,2021-10-23,Expense,Health,2945,Cash,Unknown,Fixed deposit,2021,10,October
T13253,U137,2022-12-31,Income,Freelance,66153,UPI,Unknown,N/A,2022,12,December
T1857,U063,2021-06-29,Expense,Rent,4016,Cash,Mumbai,N/A,2021,6,June
T6408,U147,2023-02-10,Expense,Entertainment,6474,Card,Jaipur,Books,2023,2,February
T11565,U047,2023-02-13,Expense,Food,1290,Unknown,Ahmedabad,N/A,2023,2,February
